path,y,a,split
CelebA/img_align_celeba/064503.jpg,0,0,0
CelebA/img_align_celeba/000587.jpg,0,0,0
CelebA/img_align_celeba/071119.jpg,0,0,0
CelebA/img_align_celeba/132586.jpg,0,0,0
CelebA/img_align_celeba/073793.jpg,0,0,0
CelebA/img_align_celeba/138003.jpg,0,0,0
CelebA/img_align_celeba/146532.jpg,0,0,0
CelebA/img_align_celeba/069621.jpg,0,0,0
CelebA/img_align_celeba/170017.jpg,0,0,0
CelebA/img_align_celeba/143628.jpg,0,0,0
CelebA/img_align_celeba/062669.jpg,0,0,0
CelebA/img_align_celeba/070065.jpg,0,0,0
CelebA/img_align_celeba/026660.jpg,0,0,0
CelebA/img_align_celeba/104803.jpg,0,0,0
CelebA/img_align_celeba/046199.jpg,0,0,0
CelebA/img_align_celeba/068214.jpg,0,0,0
CelebA/img_align_celeba/009868.jpg,0,0,0
CelebA/img_align_celeba/157269.jpg,0,0,0
CelebA/img_align_celeba/128424.jpg,0,0,0
CelebA/img_align_celeba/137852.jpg,0,0,0
CelebA/img_align_celeba/039990.jpg,0,0,0
CelebA/img_align_celeba/042419.jpg,0,0,0
CelebA/img_align_celeba/022977.jpg,0,0,0
CelebA/img_align_celeba/147729.jpg,0,0,0
CelebA/img_align_celeba/156912.jpg,0,0,0
CelebA/img_align_celeba/175263.jpg,0,0,0
CelebA/img_align_celeba/046360.jpg,0,0,0
CelebA/img_align_celeba/141218.jpg,0,0,0
CelebA/img_align_celeba/103910.jpg,0,0,0
CelebA/img_align_celeba/118606.jpg,0,0,0
CelebA/img_align_celeba/043528.jpg,0,0,0
CelebA/img_align_celeba/091076.jpg,0,0,0
CelebA/img_align_celeba/077610.jpg,0,0,0
CelebA/img_align_celeba/180673.jpg,0,0,0
CelebA/img_align_celeba/064219.jpg,0,0,0
CelebA/img_align_celeba/029337.jpg,0,0,0
CelebA/img_align_celeba/069670.jpg,0,0,0
CelebA/img_align_celeba/103812.jpg,0,0,0
CelebA/img_align_celeba/036895.jpg,0,0,0
CelebA/img_align_celeba/178137.jpg,0,0,0
CelebA/img_align_celeba/089920.jpg,0,0,0
CelebA/img_align_celeba/074772.jpg,0,0,0
CelebA/img_align_celeba/075347.jpg,0,0,0
CelebA/img_align_celeba/169559.jpg,0,0,0
CelebA/img_align_celeba/178686.jpg,0,0,0
CelebA/img_align_celeba/028142.jpg,0,0,0
CelebA/img_align_celeba/152529.jpg,0,0,0
CelebA/img_align_celeba/049283.jpg,0,0,0
CelebA/img_align_celeba/144075.jpg,0,0,0
CelebA/img_align_celeba/083183.jpg,0,0,0
CelebA/img_align_celeba/135725.jpg,0,0,0
CelebA/img_align_celeba/150530.jpg,0,0,0
CelebA/img_align_celeba/105335.jpg,0,0,0
CelebA/img_align_celeba/069556.jpg,0,0,0
CelebA/img_align_celeba/066250.jpg,0,0,0
CelebA/img_align_celeba/052113.jpg,0,0,0
CelebA/img_align_celeba/067398.jpg,0,0,0
CelebA/img_align_celeba/098930.jpg,0,0,0
CelebA/img_align_celeba/080574.jpg,0,0,0
CelebA/img_align_celeba/040077.jpg,0,0,0
CelebA/img_align_celeba/132741.jpg,0,0,0
CelebA/img_align_celeba/066002.jpg,0,0,0
CelebA/img_align_celeba/156057.jpg,0,0,0
CelebA/img_align_celeba/117122.jpg,0,0,0
CelebA/img_align_celeba/070185.jpg,0,0,0
CelebA/img_align_celeba/091153.jpg,0,0,0
CelebA/img_align_celeba/129133.jpg,0,0,0
CelebA/img_align_celeba/149792.jpg,0,0,0
CelebA/img_align_celeba/179985.jpg,0,0,0
CelebA/img_align_celeba/050576.jpg,0,0,0
CelebA/img_align_celeba/082757.jpg,0,0,0
CelebA/img_align_celeba/008105.jpg,0,0,0
CelebA/img_align_celeba/023117.jpg,0,0,0
CelebA/img_align_celeba/051922.jpg,0,0,0
CelebA/img_align_celeba/014207.jpg,0,0,0
CelebA/img_align_celeba/087141.jpg,0,0,0
CelebA/img_align_celeba/122611.jpg,0,0,0
CelebA/img_align_celeba/022241.jpg,0,0,0
CelebA/img_align_celeba/054049.jpg,0,0,0
CelebA/img_align_celeba/019008.jpg,0,0,0
CelebA/img_align_celeba/157870.jpg,0,0,0
CelebA/img_align_celeba/018794.jpg,0,0,0
CelebA/img_align_celeba/101297.jpg,0,0,0
CelebA/img_align_celeba/039206.jpg,0,0,0
CelebA/img_align_celeba/077989.jpg,0,0,0
CelebA/img_align_celeba/099549.jpg,0,0,0
CelebA/img_align_celeba/162919.jpg,0,0,0
CelebA/img_align_celeba/030326.jpg,0,0,0
CelebA/img_align_celeba/166626.jpg,0,0,0
CelebA/img_align_celeba/086433.jpg,0,0,0
CelebA/img_align_celeba/169545.jpg,0,0,0
CelebA/img_align_celeba/130789.jpg,0,0,0
CelebA/img_align_celeba/129816.jpg,0,0,0
CelebA/img_align_celeba/088782.jpg,0,0,0
CelebA/img_align_celeba/169699.jpg,0,0,0
CelebA/img_align_celeba/140148.jpg,0,0,0
CelebA/img_align_celeba/003077.jpg,0,0,0
CelebA/img_align_celeba/154270.jpg,0,0,0
CelebA/img_align_celeba/025720.jpg,0,0,0
CelebA/img_align_celeba/022968.jpg,0,0,0
CelebA/img_align_celeba/023858.jpg,0,0,0
CelebA/img_align_celeba/066377.jpg,0,0,0
CelebA/img_align_celeba/116363.jpg,0,0,0
CelebA/img_align_celeba/087697.jpg,0,0,0
CelebA/img_align_celeba/057518.jpg,0,0,0
CelebA/img_align_celeba/033515.jpg,0,0,0
CelebA/img_align_celeba/140286.jpg,0,0,0
CelebA/img_align_celeba/101316.jpg,0,0,0
CelebA/img_align_celeba/109758.jpg,0,0,0
CelebA/img_align_celeba/021524.jpg,0,0,0
CelebA/img_align_celeba/180426.jpg,0,0,0
CelebA/img_align_celeba/052751.jpg,0,0,0
CelebA/img_align_celeba/042623.jpg,0,0,0
CelebA/img_align_celeba/083201.jpg,0,0,0
CelebA/img_align_celeba/138844.jpg,0,0,0
CelebA/img_align_celeba/004227.jpg,0,0,0
CelebA/img_align_celeba/182154.jpg,0,0,0
CelebA/img_align_celeba/013113.jpg,0,0,0
CelebA/img_align_celeba/014533.jpg,0,0,0
CelebA/img_align_celeba/069290.jpg,0,0,0
CelebA/img_align_celeba/088588.jpg,0,0,0
CelebA/img_align_celeba/069544.jpg,0,0,0
CelebA/img_align_celeba/005710.jpg,0,0,0
CelebA/img_align_celeba/108893.jpg,0,0,0
CelebA/img_align_celeba/026932.jpg,0,0,0
CelebA/img_align_celeba/112378.jpg,0,0,0
CelebA/img_align_celeba/039399.jpg,0,0,0
CelebA/img_align_celeba/028898.jpg,0,0,0
CelebA/img_align_celeba/107604.jpg,0,0,0
CelebA/img_align_celeba/142158.jpg,0,0,0
CelebA/img_align_celeba/126850.jpg,0,0,0
CelebA/img_align_celeba/023037.jpg,0,0,0
CelebA/img_align_celeba/081399.jpg,0,0,0
CelebA/img_align_celeba/111783.jpg,0,0,0
CelebA/img_align_celeba/063213.jpg,0,0,0
CelebA/img_align_celeba/031765.jpg,0,0,0
CelebA/img_align_celeba/008464.jpg,0,0,0
CelebA/img_align_celeba/002852.jpg,0,0,0
CelebA/img_align_celeba/103457.jpg,0,0,0
CelebA/img_align_celeba/120507.jpg,0,0,0
CelebA/img_align_celeba/077026.jpg,0,0,0
CelebA/img_align_celeba/001870.jpg,0,0,0
CelebA/img_align_celeba/074686.jpg,0,0,0
CelebA/img_align_celeba/033472.jpg,0,0,0
CelebA/img_align_celeba/170830.jpg,0,0,0
CelebA/img_align_celeba/072526.jpg,0,0,0
CelebA/img_align_celeba/136607.jpg,0,0,0
CelebA/img_align_celeba/156510.jpg,0,0,0
CelebA/img_align_celeba/051502.jpg,0,0,0
CelebA/img_align_celeba/158863.jpg,0,0,0
CelebA/img_align_celeba/129068.jpg,0,0,0
CelebA/img_align_celeba/082042.jpg,0,0,0
CelebA/img_align_celeba/164938.jpg,0,0,0
CelebA/img_align_celeba/116093.jpg,0,0,0
CelebA/img_align_celeba/143929.jpg,0,0,0
CelebA/img_align_celeba/023122.jpg,0,0,0
CelebA/img_align_celeba/063379.jpg,0,0,0
CelebA/img_align_celeba/054412.jpg,0,0,0
CelebA/img_align_celeba/166963.jpg,0,0,0
CelebA/img_align_celeba/003699.jpg,0,0,0
CelebA/img_align_celeba/002327.jpg,0,0,0
CelebA/img_align_celeba/128813.jpg,0,0,0
CelebA/img_align_celeba/155442.jpg,0,0,0
CelebA/img_align_celeba/130666.jpg,0,0,0
CelebA/img_align_celeba/015686.jpg,0,0,0
CelebA/img_align_celeba/064203.jpg,0,0,0
CelebA/img_align_celeba/089515.jpg,0,0,0
CelebA/img_align_celeba/042109.jpg,0,0,0
CelebA/img_align_celeba/167748.jpg,0,0,0
CelebA/img_align_celeba/091002.jpg,0,0,0
CelebA/img_align_celeba/060008.jpg,0,0,0
CelebA/img_align_celeba/070496.jpg,0,0,0
CelebA/img_align_celeba/055185.jpg,0,0,0
CelebA/img_align_celeba/087036.jpg,0,0,0
CelebA/img_align_celeba/136629.jpg,0,0,0
CelebA/img_align_celeba/069574.jpg,0,0,0
CelebA/img_align_celeba/149342.jpg,0,0,0
CelebA/img_align_celeba/014115.jpg,0,0,0
CelebA/img_align_celeba/160456.jpg,0,0,0
CelebA/img_align_celeba/149111.jpg,0,0,0
CelebA/img_align_celeba/063221.jpg,0,0,0
CelebA/img_align_celeba/013136.jpg,0,0,0
CelebA/img_align_celeba/027935.jpg,0,0,0
CelebA/img_align_celeba/045592.jpg,0,0,0
CelebA/img_align_celeba/014492.jpg,0,0,0
CelebA/img_align_celeba/121142.jpg,0,0,0
CelebA/img_align_celeba/068790.jpg,0,0,0
CelebA/img_align_celeba/110067.jpg,0,0,0
CelebA/img_align_celeba/035417.jpg,0,0,0
CelebA/img_align_celeba/117841.jpg,0,0,0
CelebA/img_align_celeba/167321.jpg,0,0,0
CelebA/img_align_celeba/076131.jpg,0,0,0
CelebA/img_align_celeba/096004.jpg,0,0,0
CelebA/img_align_celeba/174372.jpg,0,0,0
CelebA/img_align_celeba/012290.jpg,0,0,0
CelebA/img_align_celeba/141307.jpg,0,0,0
CelebA/img_align_celeba/022532.jpg,0,0,0
CelebA/img_align_celeba/048477.jpg,0,0,0
CelebA/img_align_celeba/051874.jpg,0,0,0
CelebA/img_align_celeba/151755.jpg,0,0,0
CelebA/img_align_celeba/040224.jpg,0,0,0
CelebA/img_align_celeba/072999.jpg,0,0,0
CelebA/img_align_celeba/030739.jpg,0,0,0
CelebA/img_align_celeba/034672.jpg,0,0,0
CelebA/img_align_celeba/168300.jpg,0,0,0
CelebA/img_align_celeba/132249.jpg,0,0,0
CelebA/img_align_celeba/030272.jpg,0,0,0
CelebA/img_align_celeba/004403.jpg,0,0,0
CelebA/img_align_celeba/100570.jpg,0,0,0
CelebA/img_align_celeba/005354.jpg,0,0,0
CelebA/img_align_celeba/173034.jpg,0,0,0
CelebA/img_align_celeba/023235.jpg,0,0,0
CelebA/img_align_celeba/138852.jpg,0,0,0
CelebA/img_align_celeba/032415.jpg,0,0,0
CelebA/img_align_celeba/170469.jpg,0,0,0
CelebA/img_align_celeba/103478.jpg,0,0,0
CelebA/img_align_celeba/165314.jpg,0,0,0
CelebA/img_align_celeba/046249.jpg,0,0,0
CelebA/img_align_celeba/094594.jpg,0,0,0
CelebA/img_align_celeba/139098.jpg,0,0,0
CelebA/img_align_celeba/123840.jpg,0,0,0
CelebA/img_align_celeba/079145.jpg,0,0,0
CelebA/img_align_celeba/136119.jpg,0,0,0
CelebA/img_align_celeba/010056.jpg,0,0,0
CelebA/img_align_celeba/116006.jpg,0,0,0
CelebA/img_align_celeba/171241.jpg,0,0,0
CelebA/img_align_celeba/177298.jpg,0,0,0
CelebA/img_align_celeba/012412.jpg,0,0,0
CelebA/img_align_celeba/096685.jpg,0,0,0
CelebA/img_align_celeba/120200.jpg,0,0,0
CelebA/img_align_celeba/099533.jpg,0,0,0
CelebA/img_align_celeba/075375.jpg,0,0,0
CelebA/img_align_celeba/105024.jpg,0,0,0
CelebA/img_align_celeba/160075.jpg,0,0,0
CelebA/img_align_celeba/165568.jpg,0,0,0
CelebA/img_align_celeba/136683.jpg,0,0,0
CelebA/img_align_celeba/113265.jpg,0,0,0
CelebA/img_align_celeba/014351.jpg,0,0,0
CelebA/img_align_celeba/118744.jpg,0,0,0
CelebA/img_align_celeba/114994.jpg,0,0,0
CelebA/img_align_celeba/164782.jpg,0,0,0
CelebA/img_align_celeba/172317.jpg,0,0,0
CelebA/img_align_celeba/002949.jpg,0,0,0
CelebA/img_align_celeba/093088.jpg,0,0,0
CelebA/img_align_celeba/099540.jpg,0,0,0
CelebA/img_align_celeba/137483.jpg,0,0,0
CelebA/img_align_celeba/047593.jpg,0,0,0
CelebA/img_align_celeba/023254.jpg,0,0,0
CelebA/img_align_celeba/125752.jpg,0,0,0
CelebA/img_align_celeba/155875.jpg,0,0,0
CelebA/img_align_celeba/025796.jpg,0,0,0
CelebA/img_align_celeba/019344.jpg,0,0,0
CelebA/img_align_celeba/140791.jpg,0,0,0
CelebA/img_align_celeba/005681.jpg,0,0,0
CelebA/img_align_celeba/179037.jpg,0,0,0
CelebA/img_align_celeba/046181.jpg,0,0,0
CelebA/img_align_celeba/012125.jpg,0,0,0
CelebA/img_align_celeba/060303.jpg,0,0,0
CelebA/img_align_celeba/176906.jpg,0,0,0
CelebA/img_align_celeba/146497.jpg,0,0,0
CelebA/img_align_celeba/117436.jpg,0,0,0
CelebA/img_align_celeba/032233.jpg,0,0,0
CelebA/img_align_celeba/006613.jpg,0,0,0
CelebA/img_align_celeba/085190.jpg,0,0,0
CelebA/img_align_celeba/115427.jpg,0,0,0
CelebA/img_align_celeba/063390.jpg,0,0,0
CelebA/img_align_celeba/051780.jpg,0,0,0
CelebA/img_align_celeba/125023.jpg,0,0,0
CelebA/img_align_celeba/078896.jpg,0,0,0
CelebA/img_align_celeba/130127.jpg,0,0,0
CelebA/img_align_celeba/111511.jpg,0,0,0
CelebA/img_align_celeba/038227.jpg,0,0,0
CelebA/img_align_celeba/047280.jpg,0,0,0
CelebA/img_align_celeba/050841.jpg,0,0,0
CelebA/img_align_celeba/145439.jpg,0,0,0
CelebA/img_align_celeba/127788.jpg,0,0,0
CelebA/img_align_celeba/004002.jpg,0,0,0
CelebA/img_align_celeba/173509.jpg,0,0,0
CelebA/img_align_celeba/024749.jpg,0,0,0
CelebA/img_align_celeba/036857.jpg,0,0,0
CelebA/img_align_celeba/058352.jpg,0,0,0
CelebA/img_align_celeba/152887.jpg,0,0,0
CelebA/img_align_celeba/076343.jpg,0,0,0
CelebA/img_align_celeba/182266.jpg,0,0,0
CelebA/img_align_celeba/176805.jpg,0,0,0
CelebA/img_align_celeba/163769.jpg,0,0,0
CelebA/img_align_celeba/177949.jpg,0,0,0
CelebA/img_align_celeba/099411.jpg,0,0,0
CelebA/img_align_celeba/015553.jpg,0,0,0
CelebA/img_align_celeba/093950.jpg,0,0,0
CelebA/img_align_celeba/050988.jpg,0,0,0
CelebA/img_align_celeba/125258.jpg,0,0,0
CelebA/img_align_celeba/131998.jpg,0,0,0
CelebA/img_align_celeba/129693.jpg,0,0,0
CelebA/img_align_celeba/170533.jpg,0,0,0
CelebA/img_align_celeba/089027.jpg,0,0,0
CelebA/img_align_celeba/174790.jpg,0,0,0
CelebA/img_align_celeba/117076.jpg,0,0,0
CelebA/img_align_celeba/122179.jpg,0,0,0
CelebA/img_align_celeba/158856.jpg,0,0,0
CelebA/img_align_celeba/016545.jpg,0,0,0
CelebA/img_align_celeba/036053.jpg,0,0,0
CelebA/img_align_celeba/097650.jpg,0,0,0
CelebA/img_align_celeba/078405.jpg,0,0,0
CelebA/img_align_celeba/024688.jpg,0,0,0
CelebA/img_align_celeba/123440.jpg,0,0,0
CelebA/img_align_celeba/120219.jpg,0,0,0
CelebA/img_align_celeba/128122.jpg,0,0,0
CelebA/img_align_celeba/164737.jpg,0,0,0
CelebA/img_align_celeba/163887.jpg,0,0,0
CelebA/img_align_celeba/062925.jpg,0,0,0
CelebA/img_align_celeba/009824.jpg,0,0,0
CelebA/img_align_celeba/102858.jpg,0,0,0
CelebA/img_align_celeba/004585.jpg,0,0,0
CelebA/img_align_celeba/146863.jpg,0,0,0
CelebA/img_align_celeba/123890.jpg,0,0,0
CelebA/img_align_celeba/180344.jpg,0,0,0
CelebA/img_align_celeba/044421.jpg,0,0,0
CelebA/img_align_celeba/177335.jpg,0,0,0
CelebA/img_align_celeba/033646.jpg,0,0,0
CelebA/img_align_celeba/138305.jpg,0,0,0
CelebA/img_align_celeba/000971.jpg,0,0,0
CelebA/img_align_celeba/081035.jpg,0,0,0
CelebA/img_align_celeba/040976.jpg,0,0,0
CelebA/img_align_celeba/111743.jpg,0,0,0
CelebA/img_align_celeba/071468.jpg,0,0,0
CelebA/img_align_celeba/122797.jpg,0,0,0
CelebA/img_align_celeba/181800.jpg,0,0,0
CelebA/img_align_celeba/062173.jpg,0,0,0
CelebA/img_align_celeba/096752.jpg,0,0,0
CelebA/img_align_celeba/080286.jpg,0,0,0
CelebA/img_align_celeba/139368.jpg,0,0,0
CelebA/img_align_celeba/018929.jpg,0,0,0
CelebA/img_align_celeba/015779.jpg,0,0,0
CelebA/img_align_celeba/094213.jpg,0,0,0
CelebA/img_align_celeba/151085.jpg,0,0,0
CelebA/img_align_celeba/121790.jpg,0,0,0
CelebA/img_align_celeba/159730.jpg,0,0,0
CelebA/img_align_celeba/016968.jpg,0,0,0
CelebA/img_align_celeba/009929.jpg,0,0,0
CelebA/img_align_celeba/022109.jpg,0,0,0
CelebA/img_align_celeba/110655.jpg,0,0,0
CelebA/img_align_celeba/125477.jpg,0,0,0
CelebA/img_align_celeba/077283.jpg,0,0,0
CelebA/img_align_celeba/009356.jpg,0,0,0
CelebA/img_align_celeba/060644.jpg,0,0,0
CelebA/img_align_celeba/128285.jpg,0,0,0
CelebA/img_align_celeba/061258.jpg,0,0,0
CelebA/img_align_celeba/064703.jpg,0,0,0
CelebA/img_align_celeba/045400.jpg,0,0,0
CelebA/img_align_celeba/095602.jpg,0,0,0
CelebA/img_align_celeba/006729.jpg,0,0,0
CelebA/img_align_celeba/161242.jpg,0,0,0
CelebA/img_align_celeba/073717.jpg,0,0,0
CelebA/img_align_celeba/165334.jpg,0,0,0
CelebA/img_align_celeba/126810.jpg,0,0,0
CelebA/img_align_celeba/105254.jpg,0,0,0
CelebA/img_align_celeba/154687.jpg,0,0,0
CelebA/img_align_celeba/090087.jpg,0,0,0
CelebA/img_align_celeba/051599.jpg,0,0,0
CelebA/img_align_celeba/015450.jpg,0,0,0
CelebA/img_align_celeba/117319.jpg,0,0,0
CelebA/img_align_celeba/146430.jpg,0,0,0
CelebA/img_align_celeba/151044.jpg,0,0,0
CelebA/img_align_celeba/017259.jpg,0,0,0
CelebA/img_align_celeba/156874.jpg,0,0,0
CelebA/img_align_celeba/043563.jpg,0,0,0
CelebA/img_align_celeba/007025.jpg,0,0,0
CelebA/img_align_celeba/072825.jpg,0,0,0
CelebA/img_align_celeba/042686.jpg,0,0,0
CelebA/img_align_celeba/176062.jpg,0,0,0
CelebA/img_align_celeba/067375.jpg,0,0,0
CelebA/img_align_celeba/045211.jpg,0,0,0
CelebA/img_align_celeba/063408.jpg,0,0,0
CelebA/img_align_celeba/085183.jpg,0,0,0
CelebA/img_align_celeba/100839.jpg,0,0,0
CelebA/img_align_celeba/008615.jpg,0,0,0
CelebA/img_align_celeba/064719.jpg,0,0,0
CelebA/img_align_celeba/155958.jpg,0,0,0
CelebA/img_align_celeba/157349.jpg,0,0,0
CelebA/img_align_celeba/046332.jpg,0,0,0
CelebA/img_align_celeba/122214.jpg,0,0,0
CelebA/img_align_celeba/120877.jpg,0,0,0
CelebA/img_align_celeba/045457.jpg,0,0,0
CelebA/img_align_celeba/162105.jpg,0,0,0
CelebA/img_align_celeba/172868.jpg,0,0,0
CelebA/img_align_celeba/167453.jpg,0,0,0
CelebA/img_align_celeba/171526.jpg,0,0,0
CelebA/img_align_celeba/016371.jpg,0,0,0
CelebA/img_align_celeba/174208.jpg,0,0,0
CelebA/img_align_celeba/027690.jpg,0,0,0
CelebA/img_align_celeba/150348.jpg,0,0,0
CelebA/img_align_celeba/026901.jpg,0,0,0
CelebA/img_align_celeba/092136.jpg,0,0,0
CelebA/img_align_celeba/176542.jpg,0,0,0
CelebA/img_align_celeba/027566.jpg,0,0,0
CelebA/img_align_celeba/111213.jpg,0,0,0
CelebA/img_align_celeba/175908.jpg,0,0,0
CelebA/img_align_celeba/120357.jpg,0,0,0
CelebA/img_align_celeba/079657.jpg,0,0,0
CelebA/img_align_celeba/139616.jpg,0,0,0
CelebA/img_align_celeba/143665.jpg,0,0,0
CelebA/img_align_celeba/019058.jpg,0,0,0
CelebA/img_align_celeba/006955.jpg,0,0,0
CelebA/img_align_celeba/161264.jpg,0,0,0
CelebA/img_align_celeba/002708.jpg,0,0,0
CelebA/img_align_celeba/061251.jpg,0,0,0
CelebA/img_align_celeba/097959.jpg,0,0,0
CelebA/img_align_celeba/029025.jpg,0,0,0
CelebA/img_align_celeba/025584.jpg,0,0,0
